date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph
2010-03-15 00:00:00,-5,-11,0.4,5.9,1,1,0,06:11 AM,06:27 PM,06:45 AM,06:32 PM,-9,-15,-9,-15,23,72,99,0.0,998,-10,0,246,11
2010-03-15 12:00:00,-5,-11,0.4,5.9,1,1,0,06:11 AM,06:27 PM,06:45 AM,06:32 PM,-5,-9,-5,-9,15,84,96,0.0,997,-5,2,240,12
2010-03-16 00:00:00,-6,-11,0.6,6.0,1,1,2,06:21 AM,07:42 PM,06:43 AM,06:34 PM,-10,-17,-10,-17,27,100,98,0.0,1003,-10,10,266,17
2010-03-16 12:00:00,-6,-11,0.6,6.0,1,1,2,06:21 AM,07:42 PM,06:43 AM,06:34 PM,-6,-10,-6,-10,10,100,98,0.0,1006,-6,0,295,9
2010-03-17 00:00:00,-7,-16,0.0,7.4,1,1,9,06:31 AM,08:58 PM,06:40 AM,06:36 PM,-13,-19,-13,-19,18,100,98,0.0,1010,-13,0,274,10
2010-03-17 12:00:00,-7,-16,0.0,7.4,1,1,9,06:31 AM,08:58 PM,06:40 AM,06:36 PM,-7,-10,-6,-10,9,83,98,0.0,1013,-7,0,307,8
2010-03-18 00:00:00,-3,-16,0.1,6.0,1,1,16,06:43 AM,10:17 PM,06:38 AM,06:39 PM,-16,-22,-16,-22,23,86,98,0.0,1019,-16,0,243,11
2010-03-18 12:00:00,-3,-16,0.1,6.0,1,1,16,06:43 AM,10:17 PM,06:38 AM,06:39 PM,-2,-6,-2,-6,10,78,100,0.0,1021,-3,0,254,9
2010-03-19 00:00:00,0,-7,2.0,6.0,1,1,24,06:58 AM,11:38 PM,06:35 AM,06:41 PM,-7,-12,-7,-12,16,100,98,0.0,1022,-7,0,228,10
2010-03-19 12:00:00,0,-7,2.0,6.0,1,1,24,06:58 AM,11:38 PM,06:35 AM,06:41 PM,-3,-9,-3,-9,27,100,98,0.0,1008,-3,10,181,18
2010-03-20 00:00:00,1,-0,0.1,6.1,1,1,31,07:19 AM,No moonset,06:32 AM,06:43 PM,0,-2,1,-2,15,100,99,0.0,1010,0,0,287,9
2010-03-20 12:00:00,1,-0,0.1,6.1,1,1,31,07:19 AM,No moonset,06:32 AM,06:43 PM,1,-2,1,-2,17,100,100,0.0,1007,1,0,176,9
2010-03-21 00:00:00,1,0,0.0,6.1,1,1,38,07:50 AM,12:56 AM,06:30 AM,06:45 PM,1,-2,1,-2,19,100,100,0.0,1004,1,0,202,10
2010-03-21 12:00:00,1,0,0.0,6.1,1,1,38,07:50 AM,12:56 AM,06:30 AM,06:45 PM,1,-1,1,-1,13,100,100,0.0,1003,1,0,195,6
2010-03-22 00:00:00,1,-1,0.0,6.1,1,1,46,08:34 AM,02:08 AM,06:27 AM,06:47 PM,1,-3,1,-3,23,100,100,0.0,1003,1,0,183,11
2010-03-22 12:00:00,1,-1,0.0,6.1,1,1,46,08:34 AM,02:08 AM,06:27 AM,06:47 PM,1,-3,1,-3,32,100,100,0.0,996,1,10,255,17
2010-03-23 00:00:00,0,-4,0.0,7.5,1,1,53,09:36 AM,03:06 AM,06:24 AM,06:49 PM,-3,-8,-2,-8,25,100,97,0.0,1012,-3,10,295,17
2010-03-23 12:00:00,0,-4,0.0,7.5,1,1,53,09:36 AM,03:06 AM,06:24 AM,06:49 PM,0,-4,0,-4,22,100,99,0.0,1016,0,10,263,14
2010-03-24 00:00:00,0,-2,1.6,6.1,1,1,60,10:55 AM,03:49 AM,06:22 AM,06:51 PM,-2,-6,-2,-6,20,100,99,0.0,1014,-2,10,233,13
2010-03-24 12:00:00,0,-2,1.6,6.1,1,1,60,10:55 AM,03:49 AM,06:22 AM,06:51 PM,1,-1,1,-1,10,100,100,0.0,1010,0,0,327,6
2010-03-25 00:00:00,0,-15,0.0,10.2,1,1,67,12:24 PM,04:19 AM,06:19 AM,06:53 PM,-5,-9,-5,-9,18,69,97,0.0,1021,-5,0,331,11
2010-03-25 12:00:00,0,-15,0.0,10.2,1,2,67,12:24 PM,04:19 AM,06:19 AM,06:53 PM,0,-4,0,-4,21,34,99,0.0,1027,0,10,323,14
2010-03-26 00:00:00,1,-18,0.0,7.5,1,1,75,01:58 PM,04:41 AM,06:17 AM,06:55 PM,-17,-17,-17,-17,4,11,100,0.0,1031,-18,0,180,2
2010-03-26 12:00:00,1,-18,0.0,7.5,1,1,75,01:58 PM,04:41 AM,06:17 AM,06:55 PM,2,-1,2,-1,17,100,100,0.0,1028,1,0,174,8
2010-03-27 00:00:00,4,0,0.0,8.9,1,1,82,03:32 PM,04:57 AM,06:14 AM,06:57 PM,1,-4,1,-4,26,100,100,0.0,1020,0,10,215,15
2010-03-27 12:00:00,4,0,0.0,8.9,1,1,82,03:32 PM,04:57 AM,06:14 AM,06:57 PM,4,2,4,2,21,100,100,0.0,1014,4,0,195,10
2010-03-28 00:00:00,8,-0,0.0,10.3,1,1,89,05:05 PM,05:11 AM,06:11 AM,06:59 PM,0,-3,1,-3,22,100,97,0.0,1014,0,0,191,12
2010-03-28 12:00:00,8,-0,0.0,10.3,1,3,89,05:05 PM,05:11 AM,06:11 AM,06:59 PM,5,6,8,6,21,36,82,0.0,1012,8,10,167,14
2010-03-29 00:00:00,4,1,0.0,6.5,1,1,96,06:37 PM,05:24 AM,06:09 AM,07:01 PM,1,-1,1,-1,12,100,99,0.0,1013,1,0,164,8
2010-03-29 12:00:00,4,1,0.0,6.5,1,1,96,06:37 PM,05:24 AM,06:09 AM,07:01 PM,4,2,4,2,14,100,100,0.0,1014,4,0,139,9
2010-03-30 00:00:00,8,1,0.0,6.5,1,1,100,08:10 PM,05:37 AM,06:06 AM,07:03 PM,2,-1,2,-1,13,100,100,0.0,1014,1,0,201,8
2010-03-30 12:00:00,8,1,0.0,6.5,1,2,100,08:10 PM,05:37 AM,06:06 AM,07:03 PM,8,8,9,8,10,100,100,0.0,1017,8,0,205,5
2010-03-31 00:00:00,10,3,0.0,6.5,2,1,100,09:42 PM,05:51 AM,06:04 AM,07:05 PM,4,2,4,2,14,100,99,0.0,1020,3,0,195,7
2010-03-31 12:00:00,10,3,0.0,6.5,2,3,100,09:42 PM,05:51 AM,06:04 AM,07:05 PM,8,10,11,10,12,97,87,0.0,1021,10,10,139,9
2010-04-01 00:00:00,11,5,0.0,10.3,2,1,77,11:10 PM,06:09 AM,06:01 AM,07:07 PM,5,3,5,3,15,96,97,0.0,1022,5,2,138,9
2010-04-01 12:00:00,11,5,0.0,10.3,2,4,77,11:10 PM,06:09 AM,06:01 AM,07:07 PM,8,11,12,11,12,48,76,0.0,1021,11,10,140,9
2010-04-02 00:00:00,12,3,0.0,13.3,2,1,70,No moonrise,06:34 AM,05:59 AM,07:09 PM,3,1,4,1,20,94,95,0.0,1023,4,10,121,14
2010-04-02 12:00:00,12,3,0.0,13.3,2,4,70,No moonrise,06:34 AM,05:59 AM,07:09 PM,6,11,13,11,15,48,64,0.0,1021,12,10,122,11
2010-04-03 00:00:00,12,3,0.0,12.1,2,1,62,12:30 AM,07:09 AM,05:56 AM,07:11 PM,2,-1,3,-1,26,84,95,0.0,1022,3,10,123,16
2010-04-03 12:00:00,12,3,0.0,12.1,2,4,62,12:30 AM,07:09 AM,05:56 AM,07:11 PM,7,11,13,11,19,5,65,0.0,1022,12,10,136,15
2010-04-04 00:00:00,12,4,0.0,12.1,2,1,55,01:37 AM,07:56 AM,05:54 AM,07:13 PM,3,1,4,1,19,94,95,0.0,1025,4,2,150,12
2010-04-04 12:00:00,12,4,0.0,12.1,2,4,55,01:37 AM,07:56 AM,05:54 AM,07:13 PM,3,11,12,11,13,25,55,0.0,1026,12,10,155,11
2010-04-05 00:00:00,12,3,0.0,12.1,2,1,47,02:27 AM,08:56 AM,05:51 AM,07:15 PM,5,5,6,5,8,100,94,0.0,1027,5,9,173,5
2010-04-05 12:00:00,12,3,0.0,12.1,2,4,47,02:27 AM,08:56 AM,05:51 AM,07:15 PM,7,12,12,12,2,42,71,0.0,1028,12,10,151,1
2010-04-06 00:00:00,15,1,0.0,13.7,2,1,40,03:03 AM,10:05 AM,05:48 AM,07:17 PM,2,3,3,3,6,12,96,0.0,1028,1,2,87,3
2010-04-06 12:00:00,15,1,0.0,13.7,2,4,40,03:03 AM,10:05 AM,05:48 AM,07:17 PM,5,16,16,16,0,49,50,0.0,1027,15,10,147,0
2010-04-07 00:00:00,16,3,0.0,13.3,3,1,32,03:28 AM,11:18 AM,05:46 AM,07:19 PM,-0,3,4,3,11,40,73,0.0,1028,3,10,183,5
2010-04-07 12:00:00,16,3,0.0,13.3,3,5,32,03:28 AM,11:18 AM,05:46 AM,07:19 PM,4,16,16,16,8,49,44,0.0,1026,16,10,167,7
2010-04-08 00:00:00,16,4,0.0,13.3,2,1,24,03:45 AM,12:32 PM,05:43 AM,07:21 PM,-0,4,5,4,17,64,66,0.0,1026,5,10,191,8
2010-04-08 12:00:00,16,4,0.0,13.3,2,5,24,03:45 AM,12:32 PM,05:43 AM,07:21 PM,2,16,16,16,8,33,39,0.0,1026,16,10,173,7
2010-04-09 00:00:00,14,3,0.0,13.8,3,1,17,03:59 AM,01:47 PM,05:41 AM,07:23 PM,1,5,5,5,3,20,74,0.0,1029,4,10,333,2
2010-04-09 12:00:00,14,3,0.0,13.8,3,4,17,03:59 AM,01:47 PM,05:41 AM,07:23 PM,2,16,16,16,8,3,38,0.0,1028,14,10,126,7
2010-04-10 00:00:00,14,1,0.0,13.9,3,1,9,04:10 AM,03:00 PM,05:38 AM,07:25 PM,4,6,6,6,1,2,87,0.0,1027,2,10,130,1
2010-04-10 12:00:00,14,1,0.0,13.9,3,4,9,04:10 AM,03:00 PM,05:38 AM,07:25 PM,-1,14,14,14,10,32,35,0.0,1024,14,10,87,8
2010-04-11 00:00:00,15,1,0.0,13.9,3,1,2,04:20 AM,04:13 PM,05:36 AM,07:27 PM,-4,1,2,1,10,32,67,0.0,1026,1,10,77,5
2010-04-11 12:00:00,15,1,0.0,13.9,3,5,2,04:20 AM,04:13 PM,05:36 AM,07:27 PM,1,17,17,17,9,7,34,0.0,1025,15,10,49,8
2010-04-12 00:00:00,11,2,0.0,14.0,3,1,0,04:29 AM,05:27 PM,05:33 AM,07:29 PM,3,3,5,3,12,22,89,0.0,1026,4,10,63,8
2010-04-12 12:00:00,11,2,0.0,14.0,3,4,0,04:29 AM,05:27 PM,05:33 AM,07:29 PM,-1,10,11,10,13,39,43,0.0,1025,11,10,25,12
2010-04-13 00:00:00,12,0,0.0,14.0,3,1,0,04:39 AM,06:43 PM,05:31 AM,07:31 PM,2,2,3,2,6,4,93,0.0,1024,0,10,17,4
2010-04-13 12:00:00,12,0,0.0,14.0,3,4,0,04:39 AM,06:43 PM,05:31 AM,07:31 PM,-3,13,13,13,4,18,33,0.0,1022,12,10,354,3
2010-04-14 00:00:00,14,0,0.0,14.1,3,1,0,04:51 AM,08:02 PM,05:28 AM,07:33 PM,-7,-1,2,-1,19,44,54,0.0,1020,1,10,208,9
2010-04-14 12:00:00,14,0,0.0,14.1,3,4,0,04:51 AM,08:02 PM,05:28 AM,07:33 PM,0,15,15,15,7,51,36,0.0,1015,14,10,238,6
2010-04-15 00:00:00,12,5,0.0,14.1,3,1,5,05:06 AM,09:23 PM,05:26 AM,07:36 PM,4,5,6,5,13,34,82,0.0,1014,6,10,288,7
2010-04-15 12:00:00,12,5,0.0,14.1,3,4,5,05:06 AM,09:23 PM,05:26 AM,07:36 PM,1,11,12,11,13,52,45,0.0,1014,12,10,305,11
2010-04-16 00:00:00,16,5,0.0,14.2,4,1,13,05:26 AM,10:43 PM,05:23 AM,07:38 PM,-3,3,5,3,15,47,55,0.0,1015,5,10,126,9
2010-04-16 12:00:00,16,5,0.0,14.2,4,5,13,05:26 AM,10:43 PM,05:23 AM,07:38 PM,3,16,16,16,15,27,40,0.0,1012,16,10,230,12
2010-04-17 00:00:00,12,5,0.0,8.9,3,1,21,05:53 AM,11:58 PM,05:21 AM,07:40 PM,2,6,8,6,15,32,69,0.0,1010,7,10,173,7
2010-04-17 12:00:00,12,5,0.0,8.9,3,3,21,05:53 AM,11:58 PM,05:21 AM,07:40 PM,4,11,12,11,11,93,58,0.0,1006,11,10,164,9
2010-04-18 00:00:00,11,5,0.0,12.3,2,1,28,06:34 AM,No moonset,05:18 AM,07:42 PM,5,4,6,4,15,100,93,0.0,1006,6,10,254,10
2010-04-18 12:00:00,11,5,0.0,12.3,2,4,28,06:34 AM,No moonset,05:18 AM,07:42 PM,0,9,11,9,22,60,48,0.0,1010,11,10,251,19
2010-04-19 00:00:00,17,4,0.0,13.4,4,1,36,07:31 AM,01:01 AM,05:16 AM,07:44 PM,4,5,7,5,11,5,80,0.0,1015,5,10,251,8
2010-04-19 12:00:00,17,4,0.0,13.4,4,5,36,07:31 AM,01:01 AM,05:16 AM,07:44 PM,4,18,18,18,7,45,41,0.0,1013,17,10,224,6
2010-04-20 00:00:00,9,7,0.0,9.0,3,1,43,08:45 AM,01:48 AM,05:13 AM,07:46 PM,4,8,10,8,17,54,67,0.0,1009,9,10,243,9
2010-04-20 12:00:00,9,7,0.0,9.0,3,2,43,08:45 AM,01:48 AM,05:13 AM,07:46 PM,8,9,10,9,11,94,91,0.0,1012,9,10,23,8
2010-04-21 00:00:00,13,6,0.0,12.3,2,1,51,10:09 AM,02:21 AM,05:11 AM,07:48 PM,7,4,7,4,24,100,99,0.0,1011,6,10,92,13
2010-04-21 12:00:00,13,6,0.0,12.3,2,4,51,10:09 AM,02:21 AM,05:11 AM,07:48 PM,8,12,13,12,20,48,72,0.0,1005,13,10,116,14
2010-04-22 00:00:00,11,5,0.0,10.1,2,1,58,11:39 AM,02:45 AM,05:08 AM,07:50 PM,9,8,10,8,15,100,94,0.0,1001,9,10,180,10
2010-04-22 12:00:00,11,5,0.0,10.1,2,3,58,11:39 AM,02:45 AM,05:08 AM,07:50 PM,6,12,12,12,4,100,69,0.0,1001,11,10,290,3
2010-04-23 00:00:00,6,2,1.5,11.2,1,1,66,01:10 PM,03:02 AM,05:06 AM,07:52 PM,5,5,6,5,9,100,96,0.0,999,5,2,256,6
2010-04-23 12:00:00,6,2,1.5,11.2,1,2,66,01:10 PM,03:02 AM,05:06 AM,07:52 PM,4,3,6,3,25,93,84,0.0,1007,6,9,243,18
2010-04-24 00:00:00,9,2,0.1,13.4,2,1,73,02:39 PM,03:17 AM,05:03 AM,07:54 PM,1,-1,2,-1,21,99,93,0.0,1015,2,10,232,13
2010-04-24 12:00:00,9,2,0.1,13.4,2,3,73,02:39 PM,03:17 AM,05:03 AM,07:54 PM,2,6,9,6,28,58,61,0.0,1018,9,10,220,19
2010-04-25 00:00:00,6,-0,0.0,10.2,1,1,81,04:09 PM,03:30 AM,05:01 AM,07:56 PM,2,-1,3,-1,24,100,95,0.0,1015,3,10,275,16
2010-04-25 12:00:00,6,-0,0.0,10.2,1,2,81,04:09 PM,03:30 AM,05:01 AM,07:56 PM,-0,2,6,2,17,86,65,0.0,1023,5,10,294,15
2010-04-26 00:00:00,7,-1,0.0,14.5,2,1,89,05:39 PM,03:42 AM,04:59 AM,07:57 PM,-1,-3,0,-3,14,11,92,0.0,1026,-1,10,307,9
2010-04-26 12:00:00,7,-1,0.0,14.5,2,3,89,05:39 PM,03:42 AM,04:59 AM,07:57 PM,-5,5,8,5,19,11,41,0.0,1028,7,10,338,16
2010-04-27 00:00:00,13,-1,0.0,14.5,3,1,96,07:09 PM,03:56 AM,04:56 AM,07:59 PM,-5,-2,0,-2,15,37,68,0.0,1028,-1,10,304,7
2010-04-27 12:00:00,13,-1,0.0,14.5,3,4,96,07:09 PM,03:56 AM,04:56 AM,07:59 PM,-1,14,14,14,7,24,37,0.0,1024,13,10,325,6
2010-04-28 00:00:00,12,3,0.0,10.6,3,1,100,08:39 PM,04:12 AM,04:54 AM,08:01 PM,0,2,4,2,20,13,76,0.0,1020,3,10,181,10
2010-04-28 12:00:00,12,3,0.0,10.6,3,2,100,08:39 PM,04:12 AM,04:54 AM,08:01 PM,8,8,9,8,11,100,92,0.0,1013,9,10,206,8
2010-04-29 00:00:00,11,4,0.0,14.5,2,1,89,10:03 PM,04:34 AM,04:52 AM,08:03 PM,5,4,6,4,14,98,94,0.0,1013,6,2,299,9
2010-04-29 12:00:00,11,4,0.0,14.5,2,4,89,10:03 PM,04:34 AM,04:52 AM,08:03 PM,-1,11,12,11,13,33,42,0.0,1015,11,10,291,12
2010-04-30 00:00:00,14,4,0.0,11.6,2,1,81,11:18 PM,05:04 AM,04:49 AM,08:05 PM,3,4,5,4,9,72,89,0.0,1014,4,10,223,4
2010-04-30 12:00:00,14,4,0.0,11.6,2,3,81,11:18 PM,05:04 AM,04:49 AM,08:05 PM,8,13,14,13,13,68,67,0.0,1013,14,10,255,11
2010-05-01 00:00:00,20,8,0.0,12.6,3,1,78,No moonrise,05:46 AM,04:47 AM,08:07 PM,8,6,8,6,26,100,97,0.0,1012,8,10,206,13
2010-05-01 12:00:00,20,8,0.0,12.6,3,4,78,No moonrise,05:46 AM,04:47 AM,08:07 PM,14,20,20,20,21,29,67,0.0,1008,20,9,213,15
2010-05-02 00:00:00,20,12,0.0,12.6,4,1,71,12:16 AM,06:41 AM,04:45 AM,08:09 PM,13,13,13,13,10,100,99,0.0,1010,12,0,218,5
2010-05-02 12:00:00,20,12,0.0,12.6,4,5,71,12:16 AM,06:41 AM,04:45 AM,08:09 PM,18,21,21,21,14,37,87,0.0,1011,20,9,252,11
2010-05-03 00:00:00,21,12,0.0,12.6,3,1,64,12:58 AM,07:49 AM,04:43 AM,08:11 PM,13,13,13,13,12,100,97,0.0,1014,13,0,211,6
2010-05-03 12:00:00,21,12,0.0,12.6,3,4,64,12:58 AM,07:49 AM,04:43 AM,08:11 PM,15,16,16,16,14,100,90,0.0,1016,16,10,252,8
2010-05-04 00:00:00,21,12,0.0,13.6,5,1,57,01:28 AM,09:02 AM,04:40 AM,08:13 PM,12,12,13,12,14,61,93,0.0,1018,12,10,161,8
2010-05-04 12:00:00,21,12,0.0,13.6,5,6,57,01:28 AM,09:02 AM,04:40 AM,08:13 PM,12,21,24,21,31,47,54,0.0,1018,21,10,220,20
2010-05-05 00:00:00,23,12,0.0,14.5,5,1,49,01:49 AM,10:16 AM,04:38 AM,08:15 PM,11,12,13,12,17,26,85,0.0,1018,12,10,176,9
2010-05-05 12:00:00,23,12,0.0,14.5,5,6,49,01:49 AM,10:16 AM,04:38 AM,08:15 PM,9,24,24,23,29,16,40,0.0,1016,23,10,218,20
2010-05-06 00:00:00,13,7,0.0,10.8,2,1,42,02:04 AM,11:31 AM,04:36 AM,08:17 PM,8,14,14,14,5,96,68,0.0,1016,13,10,228,3
2010-05-06 12:00:00,13,7,0.0,10.8,2,2,42,02:04 AM,11:31 AM,04:36 AM,08:17 PM,8,8,9,8,14,100,91,0.0,1022,9,10,21,10
2010-05-07 00:00:00,21,6,0.0,14.5,4,1,35,02:16 AM,12:44 PM,04:34 AM,08:19 PM,5,5,7,5,12,57,85,0.0,1023,6,10,80,9
2010-05-07 12:00:00,21,6,0.0,14.5,4,6,35,02:16 AM,12:44 PM,04:34 AM,08:19 PM,13,21,24,21,10,32,60,0.0,1018,21,10,64,8
2010-05-08 00:00:00,26,13,0.0,14.5,5,1,27,02:26 AM,01:57 PM,04:32 AM,08:21 PM,11,13,14,13,24,16,81,0.0,1016,13,10,93,13
2010-05-08 12:00:00,26,13,0.0,14.5,5,7,27,02:26 AM,01:57 PM,04:32 AM,08:21 PM,9,26,26,27,11,14,32,0.0,1014,26,10,194,10
2010-05-09 00:00:00,25,14,0.0,14.5,5,1,20,02:36 AM,03:10 PM,04:30 AM,08:23 PM,9,14,15,14,24,25,70,0.0,1013,14,10,109,12
2010-05-09 12:00:00,25,14,0.0,14.5,5,6,20,02:36 AM,03:10 PM,04:30 AM,08:23 PM,15,26,26,25,11,21,52,0.0,1009,24,10,115,10
2010-05-10 00:00:00,21,14,0.0,13.6,4,1,13,02:46 AM,04:24 PM,04:28 AM,08:25 PM,15,16,16,16,17,84,92,0.0,1010,15,9,144,10
2010-05-10 12:00:00,21,14,0.0,13.6,4,6,13,02:46 AM,04:24 PM,04:28 AM,08:25 PM,14,21,21,21,21,31,64,0.0,1010,21,10,153,18
2010-05-11 00:00:00,26,12,0.0,14.5,5,1,6,02:57 AM,05:42 PM,04:26 AM,08:27 PM,12,13,13,13,14,31,92,0.0,1014,12,10,119,7
2010-05-11 12:00:00,26,12,0.0,14.5,5,7,6,02:57 AM,05:42 PM,04:26 AM,08:27 PM,11,26,26,26,19,16,39,0.0,1015,26,10,158,15
2010-05-12 00:00:00,25,13,0.0,14.5,5,1,0,03:11 AM,07:03 PM,04:24 AM,08:29 PM,11,14,14,14,11,13,79,0.0,1018,13,10,132,5
2010-05-12 12:00:00,25,13,0.0,14.5,5,7,0,03:11 AM,07:03 PM,04:24 AM,08:29 PM,10,26,26,26,18,12,37,0.0,1018,25,10,136,15
2010-05-13 00:00:00,24,12,0.0,14.5,5,1,0,03:29 AM,08:24 PM,04:22 AM,08:31 PM,7,14,14,14,19,5,62,0.0,1019,12,10,105,9
2010-05-13 12:00:00,24,12,0.0,14.5,5,6,0,03:29 AM,08:24 PM,04:22 AM,08:31 PM,10,25,25,24,20,26,41,0.0,1018,24,10,122,16
2010-05-14 00:00:00,22,12,0.0,13.6,5,1,1,03:54 AM,09:43 PM,04:20 AM,08:32 PM,9,14,14,14,9,26,71,0.0,1017,13,10,111,4
2010-05-14 12:00:00,22,12,0.0,13.6,5,4,1,03:54 AM,09:43 PM,04:20 AM,08:32 PM,11,20,20,20,22,73,57,0.0,1016,19,10,118,15
2010-05-15 00:00:00,25,10,0.0,14.5,5,1,9,04:30 AM,10:52 PM,04:18 AM,08:34 PM,10,12,11,12,7,46,93,0.0,1013,10,10,38,3
2010-05-15 12:00:00,25,10,0.0,14.5,5,6,9,04:30 AM,10:52 PM,04:18 AM,08:34 PM,11,25,25,25,11,23,41,0.0,1010,24,10,73,10
2010-05-16 00:00:00,20,12,0.0,12.7,4,1,16,05:24 AM,11:45 PM,04:17 AM,08:36 PM,12,13,13,13,8,29,95,0.0,1010,12,2,177,4
2010-05-16 12:00:00,20,12,0.0,12.7,4,5,16,05:24 AM,11:45 PM,04:17 AM,08:36 PM,18,21,21,21,2,73,82,0.0,1010,20,10,78,1
2010-05-17 00:00:00,22,14,0.0,14.5,4,1,23,06:34 AM,No moonset,04:15 AM,08:38 PM,14,15,15,15,12,100,98,0.0,1008,14,0,116,6
2010-05-17 12:00:00,22,14,0.0,14.5,4,6,23,06:34 AM,No moonset,04:15 AM,08:38 PM,17,25,25,23,17,23,70,0.0,1009,22,10,106,14
2010-05-18 00:00:00,22,12,0.0,14.5,4,1,31,07:57 AM,12:23 AM,04:13 AM,08:40 PM,13,15,15,15,13,30,86,0.0,1012,14,9,85,8
2010-05-18 12:00:00,22,12,0.0,14.5,4,6,31,07:57 AM,12:23 AM,04:13 AM,08:40 PM,12,22,25,22,18,12,52,0.0,1014,22,10,71,15
2010-05-19 00:00:00,18,9,0.0,14.5,4,1,38,09:27 AM,12:49 AM,04:11 AM,08:42 PM,10,13,13,13,10,0,79,0.0,1019,9,10,75,9
2010-05-19 12:00:00,18,9,0.0,14.5,4,5,38,09:27 AM,12:49 AM,04:11 AM,08:42 PM,7,19,19,19,19,11,45,0.0,1019,18,10,66,17
2010-05-20 00:00:00,23,8,0.0,14.5,5,1,45,10:56 AM,01:09 AM,04:10 AM,08:43 PM,8,11,11,11,9,5,82,0.0,1022,8,10,61,4
2010-05-20 12:00:00,23,8,0.0,14.5,5,6,45,10:56 AM,01:09 AM,04:10 AM,08:43 PM,7,24,24,24,19,8,34,0.0,1021,23,10,59,15
2010-05-21 00:00:00,24,7,0.0,14.5,5,1,52,12:25 PM,01:24 AM,04:08 AM,08:45 PM,10,13,13,13,5,0,84,0.0,1022,7,10,158,3
2010-05-21 12:00:00,24,7,0.0,14.5,5,6,52,12:25 PM,01:24 AM,04:08 AM,08:45 PM,7,25,25,26,6,4,30,0.0,1022,24,10,94,5
2010-05-22 00:00:00,24,13,0.0,14.5,5,1,60,01:53 PM,01:37 AM,04:07 AM,08:47 PM,3,13,13,13,22,48,50,0.0,1019,13,10,252,11
2010-05-22 12:00:00,24,13,0.0,14.5,5,5,60,01:53 PM,01:37 AM,04:07 AM,08:47 PM,10,25,25,24,3,47,42,0.0,1015,23,9,299,3
2010-05-23 00:00:00,24,13,0.0,14.5,4,1,67,03:20 PM,01:49 AM,04:05 AM,08:48 PM,9,15,15,15,3,44,69,0.0,1012,14,9,273,1
2010-05-23 12:00:00,24,13,0.0,14.5,4,5,67,03:20 PM,01:49 AM,04:05 AM,08:48 PM,10,24,24,23,2,48,44,0.0,1009,22,9,9,2
2010-05-24 00:00:00,21,10,0.0,14.5,5,1,74,04:47 PM,02:02 AM,04:04 AM,08:50 PM,6,12,13,12,12,5,62,0.0,1005,10,10,149,6
2010-05-24 12:00:00,21,10,0.0,14.5,5,6,74,04:47 PM,02:02 AM,04:04 AM,08:50 PM,9,21,24,21,12,11,44,0.0,1001,20,10,130,10
2010-05-25 00:00:00,17,7,0.0,12.8,3,1,81,06:15 PM,02:17 AM,04:02 AM,08:52 PM,11,14,14,14,9,44,83,0.0,999,13,9,132,5
2010-05-25 12:00:00,17,7,0.0,12.8,3,3,81,06:15 PM,02:17 AM,04:02 AM,08:52 PM,10,13,14,13,14,70,77,0.0,998,14,10,264,12
2010-05-26 00:00:00,9,8,0.0,10.3,2,1,89,07:41 PM,02:36 AM,04:01 AM,08:53 PM,8,9,9,9,4,100,91,0.0,996,9,10,155,3
2010-05-26 12:00:00,9,8,0.0,10.3,2,2,89,07:41 PM,02:36 AM,04:01 AM,08:53 PM,9,9,10,9,7,90,95,0.0,994,9,2,255,5
2010-05-27 00:00:00,11,8,0.0,10.6,2,1,96,08:58 PM,03:02 AM,03:59 AM,08:55 PM,8,7,9,7,19,100,96,0.0,996,9,10,287,13
2010-05-27 12:00:00,11,8,0.0,10.6,2,3,96,08:58 PM,03:02 AM,03:59 AM,08:55 PM,10,9,11,9,17,100,95,0.0,1000,10,10,288,13
2010-05-28 00:00:00,15,9,0.0,12.2,3,1,100,10:04 PM,03:39 AM,03:58 AM,08:56 PM,10,8,10,8,25,100,94,0.0,1003,10,10,291,17
2010-05-28 12:00:00,15,9,0.0,12.2,3,3,100,10:04 PM,03:39 AM,03:58 AM,08:56 PM,12,15,15,15,9,67,82,0.0,1010,15,10,328,8
2010-05-29 00:00:00,21,8,0.0,14.5,4,1,89,10:53 PM,04:28 AM,03:57 AM,08:58 PM,8,8,9,8,11,100,98,0.0,1014,8,0,290,5
2010-05-29 12:00:00,21,8,0.0,14.5,4,6,89,10:53 PM,04:28 AM,03:57 AM,08:58 PM,11,22,24,22,1,46,48,0.0,1017,21,10,58,1
2010-05-30 00:00:00,19,11,0.0,13.7,4,1,82,11:28 PM,05:32 AM,03:56 AM,08:59 PM,10,12,12,12,10,63,91,0.0,1016,11,9,200,5
2010-05-30 12:00:00,19,11,0.0,13.7,4,5,82,11:28 PM,05:32 AM,03:56 AM,08:59 PM,15,20,20,20,7,31,75,0.0,1017,19,10,238,6
2010-05-31 00:00:00,22,8,0.0,17.4,4,1,78,11:52 PM,06:43 AM,03:55 AM,09:01 PM,9,10,10,10,3,20,97,0.0,1016,8,2,73,1
